order_id,customer_id,product_id,quantity,order_date
3996,4551,1535,1,2021-11-16
3997,4670,905,4,2022-09-28
3998,2561,1082,4,2023-07-19
3999,1141,804,1,2023-04-22
4000,1752,1237,4,2021-10-11
4001,3184,1656,4,2023-03-20
4002,408,488,2,2022-12-05
4003,3083,1306,3,2021-06-05
4004,121,226,4,2022-02-19
4005,2800,1417,1,2022-10-17
4006,2438,75,2,2021-07-20
4007,1433,1966,1,2022-04-18
4008,1683,1691,4,2021-03-14
4009,2686,1025,1,2023-01-28
4010,4497,1387,4,2022-04-22
4011,2486,924,3,2022-03-10
4012,2543,1937,1,2022-12-27
4013,4672,161,1,2022-11-01
4014,4851,1479,4,2022-09-13
4015,1292,464,2,2021-07-05
4016,4473,1876,3,2021-07-02
4017,4,104,3,2022-02-08
4018,1403,547,4,2021-11-21
4019,3485,1341,2,2022-10-26
4020,3848,439,1,2023-07-07
4021,227,1437,4,2022-11-25
4022,2964,1648,4,2023-08-12
4023,1054,1584,1,2022-12-30
4024,2088,931,3,2023-09-25
4025,2371,774,4,2021-01-20
4026,3544,928,2,2022-10-11
4027,497,1253,3,2022-05-10
4028,3584,1042,1,2021-03-05
4029,3149,522,1,2021-05-07
4030,3683,1822,2,2021-08-20
4031,3951,194,1,2021-08-18
4032,1061,1232,1,2023-09-05
4033,4243,1852,4,2021-12-25
4034,2783,1633,2,2023-06-06
4035,4859,617,4,2022-05-06
4036,1904,1070,1,2023-01-11
4037,2357,1951,4,2022-04-23
4038,4444,1448,2,2021-03-09
4039,322,1794,4,2021-02-14
4040,3918,1646,3,2023-04-16
4041,1050,473,2,2021-06-29
4042,2542,935,1,2022-10-26
4043,4612,1781,2,2022-09-28
4044,534,761,1,2021-09-10
4045,1953,764,2,2022-10-08
4046,1466,1964,2,2023-08-29
4047,3040,974,4,2021-05-01
4048,939,1823,2,2021-06-10
4049,1756,317,3,2023-06-25
4050,2177,388,3,2022-02-10
4051,3558,689,2,2023-04-17
4052,2694,1302,4,2023-02-17
4053,1295,871,3,2022-06-26
4054,653,568,1,2023-04-29
4055,4570,120,2,2023-02-04
4056,1409,1593,3,2022-02-11
4057,2828,82,1,2022-04-26
4058,971,524,1,2023-03-11
4059,3638,421,4,2023-04-22
4060,2749,429,2,2023-09-01
4061,4679,1447,1,2021-06-11
4062,3606,600,1,2022-07-03
4063,97,471,1,2023-01-28
4064,2410,766,3,2021-10-16
4065,3124,1145,3,2023-09-03
4066,2265,272,1,2021-12-29
4067,1325,644,1,2023-01-19
4068,2605,740,4,2023-02-16
4069,85,1418,3,2021-05-24
4070,1339,807,1,2022-07-09
4071,1701,112,3,2021-06-09
4072,4681,855,1,2022-08-21
4073,2664,1570,3,2022-04-25
4074,2345,620,2,2023-01-29
4075,3046,1897,2,2022-10-13
4076,2898,630,3,2021-09-25
4077,4167,78,3,2022-09-24
4078,2760,1917,3,2022-12-11
4079,4223,501,4,2022-03-06
4080,1760,1659,2,2023-02-14
4081,2944,1157,2,2023-04-03
4082,4438,923,2,2022-09-01
4083,2820,457,3,2021-09-09
4084,831,667,3,2021-07-24
4085,4978,547,2,2023-09-24
4086,1620,1101,4,2021-05-08
4087,2551,1843,1,2021-04-08
4088,1309,296,4,2022-05-08
4089,591,1787,1,2022-02-17
4090,4997,1011,3,2023-04-19
4091,1569,238,2,2021-05-02
4092,945,1707,2,2023-03-29
4093,2018,75,3,2022-11-15
4094,4956,977,3,2021-09-14
4095,447,880,1,2023-03-13
4096,4531,1306,1,2021-09-22
4097,1533,138,4,2022-05-05
4098,4793,346,3,2021-12-15
4099,428,947,2,2022-11-16
4100,1941,1608,1,2023-09-12
4101,1088,451,3,2021-07-09
4102,2892,1703,3,2023-02-03
4103,112,1010,2,2022-07-25
4104,2258,622,2,2021-09-11
4105,4926,1913,3,2021-12-29
4106,4415,982,1,2021-08-14
4107,1998,461,4,2023-03-02
4108,2026,1423,4,2022-05-25
4109,1633,1054,1,2022-08-30
4110,1985,1009,3,2023-03-05
4111,4045,1422,3,2023-06-14
4112,2615,74,3,2021-03-11
4113,4651,1289,1,2023-04-14
4114,2040,296,4,2023-07-19
4115,3559,230,3,2021-07-04
4116,4268,1056,2,2021-02-12
4117,3859,35,1,2022-02-28
4118,4152,1158,4,2023-05-11
4119,2523,1388,1,2023-01-15
4120,4304,699,4,2023-09-20
4121,3988,154,3,2021-04-05
4122,2442,16,4,2023-01-01
4123,3995,1705,2,2021-07-12
4124,2190,557,2,2021-11-05
4125,1412,959,1,2021-12-25
4126,1639,684,4,2021-12-25
4127,3494,1761,3,2021-09-10
4128,1821,539,4,2021-12-14
4129,2415,1605,1,2022-11-26
4130,2409,1469,2,2023-08-07
4131,1916,1548,3,2022-11-10
4132,1284,600,2,2022-11-12
4133,4716,1878,1,2021-03-31
4134,4517,155,1,2022-01-31
4135,355,375,3,2022-04-23
4136,1844,1236,3,2022-08-28
4137,139,257,3,2023-04-10
4138,925,1723,2,2021-09-19
4139,1138,1539,2,2021-12-07
4140,3359,530,2,2023-05-13
4141,1955,1315,3,2022-12-20
4142,1293,609,2,2022-07-28
4143,2440,1719,3,2023-06-17
4144,2448,1659,4,2022-01-09
4145,825,333,1,2022-05-31
4146,1709,227,4,2022-05-02
4147,4464,1100,3,2023-01-10
4148,2316,977,1,2022-03-14
4149,4834,1305,1,2022-07-30
4150,3342,1762,4,2023-09-07
4151,4544,1516,3,2022-11-11
4152,2059,918,4,2021-10-20
4153,1031,386,2,2023-09-26
4154,4293,960,2,2023-06-23
4155,3473,613,2,2022-09-13
4156,1210,58,3,2022-07-11
4157,3123,815,3,2022-08-16
4158,4014,962,1,2022-01-12
4159,1145,1592,4,2022-08-25
4160,3461,1314,4,2022-05-12
4161,3830,635,4,2022-03-22
4162,3001,790,4,2023-01-25
4163,3096,157,2,2021-07-10
4164,4108,1863,4,2021-02-06
4165,3514,523,4,2022-12-06
4166,4719,1420,4,2022-08-28
4167,1561,744,3,2022-01-20
4168,1846,920,2,2022-03-09
4169,2067,1798,1,2023-04-23
4170,80,1790,3,2021-12-15
4171,3046,1827,2,2023-09-19
4172,2073,747,2,2021-05-07
4173,4031,1172,4,2022-10-24
4174,2782,125,3,2021-11-14
4175,3593,1983,1,2021-01-28
4176,4553,1914,4,2021-10-09
4177,3041,1365,3,2021-11-01
4178,4960,156,1,2022-09-18
4179,2823,1407,4,2023-09-08
4180,2288,169,4,2022-10-20
4181,837,401,1,2022-01-12
4182,3,1218,2,2021-05-03
4183,2750,993,4,2022-03-16
4184,4232,492,3,2022-09-07
4185,2020,127,2,2023-05-28
4186,3545,1084,3,2021-09-17
4187,3741,319,3,2023-09-21
4188,2132,600,3,2021-01-12
4189,3139,714,3,2022-02-26
4190,238,1136,2,2023-06-24
4191,1349,1455,3,2023-09-03
4192,947,1922,1,2022-09-14
4193,2145,1244,4,2023-07-23
4194,3972,986,3,2023-06-20
4195,4344,980,1,2021-01-19
4196,4353,901,1,2022-11-16
4197,2160,212,2,2023-07-27
4198,4553,1006,3,2023-03-21
4199,1286,1289,4,2022-10-16
4200,2126,1170,2,2021-06-28
4201,4676,1240,4,2023-07-28
4202,4221,1411,1,2022-09-23
4203,971,250,1,2023-03-14
4204,2497,1338,1,2023-06-08
4205,105,562,4,2021-07-18
4206,2861,331,3,2021-01-30
4207,455,1804,1,2022-12-13
4208,3661,1518,1,2021-01-25
4209,3488,912,4,2021-07-22
4210,1631,638,1,2021-02-08
4211,3414,1191,2,2021-06-01
4212,4096,1245,3,2021-08-06
4213,4042,1066,2,2023-07-27
4214,2954,3,2,2021-05-18
4215,4250,734,3,2023-01-27
4216,2215,228,4,2021-03-08
4217,402,1040,2,2022-08-02
4218,1198,1716,1,2022-10-23
4219,745,155,2,2021-03-03
4220,4955,1231,3,2023-06-08
4221,1147,1025,1,2021-02-24
4222,3460,1867,4,2021-04-17
4223,634,797,1,2021-10-19
4224,2453,1639,1,2022-08-16
4225,3071,368,4,2021-06-30
4226,572,603,4,2021-05-07
4227,2357,1257,1,2022-11-23
4228,3998,448,4,2021-04-17
4229,3798,802,3,2021-12-26
4230,1814,105,4,2023-02-22
4231,2971,150,3,2021-06-22
4232,3543,443,1,2022-06-11
4233,3745,1159,4,2021-11-07
4234,3318,1892,2,2023-09-25
4235,2027,1484,1,2022-08-09
4236,3124,32,4,2023-01-04
4237,266,401,4,2021-04-12
4238,3601,867,1,2021-10-12
4239,4369,1363,3,2022-11-29
4240,4064,1812,2,2022-02-09
4241,3291,552,1,2022-07-14
4242,4463,241,2,2022-07-09
4243,1026,987,2,2022-08-08
4244,447,758,4,2022-01-17
4245,632,1345,3,2021-06-26
4246,3064,639,1,2021-08-16
4247,1790,1564,3,2022-05-31
4248,264,1972,3,2022-06-16
4249,2917,1106,3,2022-07-22
4250,4249,1478,3,2022-03-02
4251,4933,1719,3,2022-03-05
4252,4409,418,3,2022-07-07
4253,4783,17,4,2023-08-18
4254,2916,293,2,2021-04-13
4255,1800,1171,2,2023-02-01
4256,2716,1723,4,2023-01-26
4257,4388,84,1,2023-09-10
4258,2946,617,1,2021-10-28
4259,4089,1596,3,2023-08-11
4260,306,1723,3,2023-09-19
4261,1116,1223,2,2022-12-13
4262,1368,149,3,2023-01-30
4263,3642,1236,4,2023-06-23
4264,1018,1000,2,2022-03-05
4265,167,164,4,2021-08-27
4266,1269,199,2,2022-09-20
4267,3385,1980,2,2021-06-11
4268,1695,1619,1,2021-08-24
4269,2414,1058,4,2022-11-22
4270,821,996,1,2023-07-14
4271,826,884,2,2021-03-31
4272,2442,36,2,2023-04-02
4273,1032,1225,2,2021-02-06
4274,3338,1164,1,2021-10-20
4275,977,660,1,2021-02-10
4276,2343,383,2,2021-05-10
4277,3014,1969,1,2021-06-27
4278,2482,1899,1,2022-08-06
4279,2079,1835,2,2023-08-19
4280,2193,1974,2,2022-10-23
4281,4445,1129,1,2022-02-02
4282,4817,369,4,2021-03-18
4283,3469,388,2,2022-07-25
4284,4549,1412,3,2022-10-09
4285,4203,1083,1,2021-01-04
4286,3087,343,2,2023-07-22
4287,3118,1431,4,2021-01-16
4288,2067,707,4,2021-10-20
4289,994,229,2,2023-01-26
4290,4659,814,4,2021-01-21
4291,1785,11,4,2022-12-02
4292,1844,806,3,2021-02-21
4293,4522,830,2,2023-05-01
4294,1404,1222,2,2023-02-19
4295,1699,167,3,2022-07-16
4296,4470,393,2,2023-04-30
4297,3647,712,3,2022-03-18
4298,2821,1974,3,2022-04-04
4299,1505,79,4,2021-06-09
4300,366,545,4,2022-12-10
4301,4407,837,1,2021-05-02
4302,1965,260,1,2023-03-27
4303,3460,776,3,2021-01-11
4304,2737,565,4,2023-07-27
4305,231,469,4,2023-04-29
4306,4833,1608,2,2023-06-20
4307,1096,132,2,2021-03-20
4308,1420,528,4,2022-10-28
4309,1676,686,4,2021-11-25
4310,3801,902,2,2023-01-20
4311,2858,1705,1,2021-06-19
4312,4971,321,4,2023-02-15
4313,10,43,1,2023-05-07
4314,137,787,1,2021-10-22
4315,196,71,1,2022-09-12
4316,4084,1047,1,2022-12-25
4317,4325,1940,4,2021-06-18
4318,4141,1563,4,2022-08-18
4319,3685,386,1,2023-06-14
4320,2098,1140,1,2023-03-01
4321,2975,1284,2,2021-09-10
4322,1243,906,3,2021-02-19
4323,2885,562,1,2022-06-29
4324,1251,1648,2,2023-09-08
4325,3272,1505,1,2021-11-01
4326,3918,746,3,2022-11-06
4327,4260,812,3,2021-05-24
4328,229,1577,1,2022-09-01
4329,1289,1856,1,2023-06-14
4330,1408,1456,3,2023-06-18
4331,1195,1146,4,2021-08-20
4332,4478,416,2,2022-04-06
4333,4069,1888,1,2022-12-20
4334,3612,349,2,2022-03-11
4335,713,150,1,2023-02-05
4336,2992,647,3,2021-09-07
4337,2788,455,4,2022-06-07
4338,2245,1372,3,2021-05-17
4339,853,70,2,2022-11-01
4340,3775,1930,3,2021-10-07
4341,3774,1143,2,2021-05-10
4342,861,1390,4,2023-08-09
4343,1853,427,2,2022-10-26
4344,919,493,2,2022-06-17
4345,2256,1593,3,2022-07-22
4346,2214,274,4,2021-09-28
4347,2594,829,2,2021-10-16
4348,4249,774,4,2021-03-29
4349,4322,300,4,2022-10-07
4350,2470,42,4,2022-11-29
4351,1444,502,3,2022-10-16
4352,828,1082,1,2023-02-23
4353,2251,1881,3,2021-09-28
4354,1234,364,3,2021-07-25
4355,2971,560,1,2023-01-16
4356,1468,222,3,2023-04-17
4357,1544,1093,2,2021-10-31
4358,1246,647,2,2021-10-27
4359,1591,801,2,2021-07-02
4360,3447,763,4,2022-09-25
4361,2548,1286,1,2022-04-21
4362,3832,461,1,2022-11-27
4363,4715,939,4,2023-07-24
4364,3525,1428,2,2022-10-13
4365,1823,1359,4,2023-03-20
4366,4424,1368,2,2022-08-06
4367,3024,970,2,2022-03-09
4368,4563,1821,3,2022-09-04
4369,2357,1428,2,2022-12-26
4370,54,920,2,2022-10-28
4371,4936,867,1,2022-03-17
4372,2879,1855,2,2022-10-15
4373,627,1643,4,2021-02-13
4374,3718,1599,3,2022-09-26
4375,1905,462,2,2023-04-18
4376,2574,1513,3,2022-10-11
4377,4976,632,1,2023-06-14
4378,1828,1967,2,2022-12-06
4379,2051,803,2,2022-02-22
4380,4594,1104,2,2023-01-25
4381,1557,1604,1,2023-01-04
4382,1173,1360,4,2023-05-26
4383,3984,1969,4,2022-10-26
4384,4486,1172,1,2022-10-24
4385,2221,1782,3,2022-10-31
4386,4690,2,1,2021-07-20
4387,3311,1898,1,2021-11-09
4388,83,280,1,2023-07-02
4389,1596,304,3,2023-03-12
4390,965,478,2,2021-11-01
4391,914,1851,1,2022-01-29
4392,3135,587,1,2022-11-02
4393,4839,535,2,2023-03-21
4394,1894,1199,4,2023-09-16
4395,4585,1517,1,2022-05-02
4396,2487,1074,2,2021-08-24
4397,248,1109,2,2021-11-20
4398,3977,1067,1,2022-12-02
4399,3970,1363,4,2021-02-14
4400,2214,1420,4,2021-06-13
4401,2687,639,1,2021-03-15
4402,1375,676,1,2023-03-06
4403,2217,828,3,2021-10-03
4404,227,619,2,2022-01-05
4405,500,1149,3,2021-06-20
4406,1859,1929,3,2021-05-01
4407,1116,1977,2,2023-02-10
4408,971,1703,3,2021-04-16
4409,3629,961,4,2023-01-27
4410,3974,1555,2,2023-06-21
4411,1318,1790,2,2022-11-15
4412,3357,1367,1,2022-04-07
4413,4334,884,2,2022-06-05
4414,436,925,3,2023-04-21
4415,3220,550,3,2021-08-27
4416,4441,998,2,2023-06-10
4417,1456,87,1,2023-08-20
4418,3178,833,2,2021-12-20
4419,1235,1381,4,2021-08-23
4420,2219,689,4,2021-05-30
4421,1255,360,2,2022-02-15
4422,4455,578,1,2022-10-23
4423,1972,1215,3,2023-09-15
4424,4081,626,3,2021-07-30
4425,3785,402,2,2022-10-05
4426,480,1396,1,2022-11-10
4427,4714,764,3,2021-01-01
4428,3587,827,2,2022-09-24
4429,1331,20,2,2021-04-07
4430,3727,114,4,2021-01-05
4431,3894,1622,3,2021-04-02
4432,3011,1041,1,2021-02-20
4433,3491,883,4,2022-08-22
4434,3259,218,4,2021-11-29
4435,1236,1995,4,2022-01-21
4436,3112,1644,3,2021-07-14
4437,251,1514,2,2022-10-06
4438,3698,1686,2,2022-08-23
4439,2095,1013,1,2023-06-26
4440,27,1462,2,2022-09-01
4441,1592,1256,4,2022-08-08
4442,1173,931,3,2022-04-28
4443,1429,692,1,2021-10-07
4444,4299,448,3,2021-11-25
4445,1063,1805,3,2021-12-27
4446,4626,922,2,2023-01-13
4447,4123,1832,1,2022-10-22
4448,2807,1301,4,2023-08-08
4449,4071,677,1,2021-09-16
4450,3394,1191,3,2021-05-22
4451,4357,54,4,2021-05-15
4452,4816,304,2,2021-10-09
4453,3911,1266,2,2023-08-17
4454,391,1929,4,2021-02-06
4455,143,1590,2,2022-10-18
4456,4550,314,3,2023-06-06
4457,1192,1515,2,2023-02-15
4458,4901,650,1,2022-08-23
4459,1703,1994,3,2023-01-13
4460,204,1457,2,2023-01-23
4461,4113,962,2,2023-06-07
4462,2138,590,2,2023-02-11
4463,293,1069,4,2022-12-11
4464,4585,362,3,2021-06-17
4465,3236,978,1,2022-03-09
4466,2241,475,4,2023-01-11
4467,3063,377,2,2021-02-14
4468,4146,1357,3,2022-02-03
4469,3851,1832,3,2021-05-21
4470,3550,79,2,2021-11-27
4471,3663,1744,4,2021-06-22
4472,4553,1116,2,2021-05-27
4473,1001,384,1,2022-06-14
4474,2848,1795,4,2023-06-25
4475,4312,884,2,2022-01-27
4476,1427,1947,4,2021-05-22
4477,797,32,2,2022-07-13
4478,2643,365,4,2022-08-28
4479,2552,109,4,2022-11-22
4480,583,697,1,2023-07-01
4481,4338,1355,3,2021-04-22
4482,4176,357,2,2022-11-18
4483,1424,1919,3,2023-05-26
4484,4019,816,1,2022-04-12
4485,3007,1184,1,2023-01-09
4486,2040,195,3,2023-01-06
4487,1851,29,4,2021-07-17
4488,1717,1494,4,2021-05-31
4489,2007,1150,3,2022-06-02
4490,4263,1847,2,2021-09-08
4491,1832,239,3,2022-07-30
4492,2451,1478,4,2021-05-11
4493,975,629,4,2021-11-30
4494,3715,1350,4,2023-04-28
4495,4474,16,1,2023-01-31
4496,3853,1043,3,2022-03-02
4497,4980,1815,4,2021-04-22
4498,2933,194,4,2022-09-23
4499,4732,248,2,2022-06-25
4500,97,294,3,2023-01-09
4501,3703,1454,4,2021-05-30
4502,2672,979,1,2023-08-07
4503,454,956,3,2021-04-08
4504,3012,442,2,2022-03-27
4505,3399,988,1,2023-09-12
4506,916,110,2,2022-02-18
4507,796,873,3,2023-01-27
4508,3262,934,1,2021-11-19
4509,1648,96,2,2022-03-10
4510,2877,404,1,2023-05-24
4511,3300,822,3,2023-04-21
4512,4254,593,4,2022-06-19
4513,1972,1221,4,2021-10-14
4514,2539,976,2,2021-02-10
4515,1260,364,1,2021-10-20
4516,1516,349,4,2022-12-08
4517,47,211,2,2022-03-04
4518,1091,618,1,2022-09-26
4519,4482,1127,2,2022-08-23
4520,4037,960,3,2022-01-15
4521,1571,725,1,2022-12-20
4522,1213,335,2,2022-11-05
4523,3415,434,1,2023-01-17
4524,3648,1358,1,2022-02-08
4525,2255,482,3,2023-07-04
4526,397,1820,3,2021-11-24
4527,1408,272,4,2022-06-14
4528,3816,865,1,2022-09-13
4529,4032,1284,3,2021-05-22
4530,1866,1784,1,2022-09-16
4531,7,1014,2,2021-09-19
4532,288,1965,4,2023-06-22
4533,4874,1315,1,2022-04-07
4534,4841,1500,1,2023-05-01
4535,2267,906,1,2022-10-19
4536,986,599,3,2022-06-21
4537,1268,1982,3,2021-10-12
4538,933,1901,3,2023-05-27
4539,823,432,3,2021-07-01
4540,3410,254,4,2021-04-05
4541,3189,1815,3,2023-06-07
4542,2452,1675,3,2022-04-24
4543,4750,1953,2,2022-06-17
4544,1139,731,2,2021-02-03
4545,1425,198,3,2021-09-16
4546,2106,781,1,2022-05-10
4547,3720,1617,4,2021-12-25
4548,4569,701,3,2023-06-08
4549,3080,1114,1,2022-09-13
4550,3626,405,4,2021-06-25
4551,2271,393,2,2023-08-05
4552,4252,1781,3,2022-02-28
4553,3100,113,1,2023-09-07
4554,4985,281,2,2023-07-07
4555,3166,1225,4,2021-11-09
4556,2588,623,3,2022-03-31
4557,1428,937,1,2022-11-09
4558,3477,61,2,2021-08-04
4559,3514,1614,2,2021-08-07
4560,3025,774,2,2023-08-01
4561,822,431,1,2023-03-08
4562,1425,555,4,2023-08-15
4563,4864,654,2,2023-01-13
4564,4252,37,2,2022-08-24
4565,4806,1566,3,2021-02-17
4566,4407,1091,1,2022-02-26
4567,883,453,3,2022-12-25
4568,2264,1107,1,2021-07-10
4569,4965,1829,3,2022-07-14
4570,2810,698,4,2021-06-18
4571,1626,1292,1,2021-12-24
4572,3415,1852,1,2021-04-15
4573,4746,900,3,2022-07-26
4574,2774,640,3,2022-05-27
4575,2990,135,4,2022-01-08
4576,3559,859,2,2021-06-24
4577,4609,753,2,2022-10-20
4578,2049,1082,1,2021-02-15
4579,2395,1733,2,2021-10-12
4580,941,580,1,2023-01-31
4581,1695,561,3,2021-12-19
4582,1727,410,4,2022-07-12
4583,1788,376,4,2021-05-22
4584,315,354,1,2022-07-11
4585,3617,380,2,2023-08-01
4586,1802,707,2,2022-01-03
4587,4735,1431,2,2023-01-04
4588,299,1452,1,2022-05-03
4589,3676,1075,3,2022-08-11
4590,3336,1762,2,2022-03-13
4591,2099,322,1,2021-10-08
4592,3977,1741,3,2022-05-05
4593,3323,1469,1,2021-06-12
4594,4444,1393,2,2021-04-22
4595,3562,1,3,2021-02-21
4596,1664,1303,4,2022-02-05
4597,154,108,4,2022-12-08
4598,1982,1279,3,2022-01-03
4599,403,212,4,2022-05-16
4600,2155,614,3,2023-05-04
4601,2882,1709,2,2021-10-04
4602,4726,1281,2,2022-06-24
4603,1519,1700,3,2023-07-15
4604,2839,252,2,2021-08-23
4605,4264,515,3,2021-06-24
4606,4473,361,3,2021-09-12
4607,1165,651,2,2023-07-03
4608,4938,1475,4,2022-01-16
4609,3449,163,2,2021-07-21
4610,561,1328,2,2021-04-16
4611,2345,1046,3,2021-10-13
4612,1916,1434,3,2021-06-15
4613,1726,584,4,2021-07-20
4614,1856,642,1,2021-11-11
4615,4666,681,3,2022-08-03
4616,4251,1251,3,2023-09-04
4617,1669,42,1,2022-10-06
4618,647,1358,4,2022-12-03
4619,1008,1687,3,2022-07-08
4620,4720,1850,4,2022-12-23
4621,1918,796,2,2021-01-28
4622,2226,1080,1,2022-11-08
4623,1805,1037,2,2023-09-02
4624,1771,792,4,2022-10-20
4625,292,351,3,2022-08-18
4626,4488,452,3,2022-09-02
4627,4239,1479,1,2021-10-31
4628,1102,375,3,2021-05-10
4629,2735,4,2,2022-07-17
4630,1050,1428,3,2022-06-29
4631,588,1604,1,2023-08-28
4632,3430,706,2,2022-09-11
4633,2284,331,1,2021-11-24
4634,3251,104,2,2023-08-13
4635,2244,346,4,2022-12-20
4636,1616,84,2,2022-11-03
4637,4908,1279,3,2023-08-28
4638,3887,875,1,2021-04-28
4639,385,1713,1,2021-10-07
4640,2872,1036,3,2021-12-10
4641,1091,1228,4,2021-12-10
4642,4745,1304,4,2021-11-05
4643,400,1201,4,2022-04-18
4644,1037,949,1,2023-08-10
4645,4875,1899,2,2023-05-05
4646,3782,1180,1,2022-03-05
4647,871,65,2,2023-08-22
4648,3067,858,1,2022-02-03
4649,2693,1643,2,2021-02-14
4650,198,889,1,2022-07-20
4651,3765,751,3,2021-10-29
4652,1348,592,2,2022-11-04
4653,3190,962,3,2022-06-07
4654,4594,799,3,2022-03-05
4655,4957,1267,1,2023-09-20
4656,2423,183,3,2023-06-18
4657,3538,1672,3,2022-09-19
4658,3210,1968,4,2023-02-07
4659,3920,1490,1,2023-06-01
4660,1194,39,2,2021-12-20
4661,4171,1995,3,2022-01-10
4662,2830,722,4,2023-07-16
4663,1066,23,4,2022-03-21
4664,4466,210,4,2021-02-05
4665,2645,1932,3,2021-12-29
4666,3440,615,2,2022-11-20
4667,3581,291,4,2022-02-01
4668,2626,1919,2,2023-05-13
4669,70,479,3,2022-10-08
4670,2273,1346,2,2022-08-17
4671,3051,1277,4,2022-09-16
4672,2426,85,4,2022-03-28
4673,3805,369,1,2021-12-18
4674,168,936,1,2022-05-14
4675,3899,1693,3,2023-09-25
4676,419,1235,3,2023-05-20
4677,441,324,1,2023-06-28
4678,4172,1452,3,2022-10-20
4679,739,838,3,2023-04-29
4680,4671,1652,3,2023-02-11
4681,1189,581,2,2021-05-29
4682,2633,371,2,2021-05-15
4683,1529,876,1,2023-07-28
4684,3596,1975,4,2022-08-07
4685,1619,232,4,2023-06-28
4686,2170,601,1,2021-01-22
4687,3069,259,2,2021-03-28
4688,3768,467,4,2021-08-04
4689,692,25,3,2023-06-25
4690,3823,1370,1,2021-05-04
4691,3767,1745,4,2022-01-25
4692,1151,350,3,2023-07-15
4693,2259,164,2,2023-07-21
4694,3410,465,1,2023-09-21
4695,4948,172,1,2021-09-25
4696,4664,1930,1,2022-04-19
4697,483,1969,3,2021-08-22
4698,3309,1260,3,2023-03-10
4699,3671,1581,3,2023-03-03
4700,2942,1154,2,2022-09-16
4701,473,1166,2,2023-09-23
4702,1473,668,4,2023-08-31
4703,1620,830,4,2022-02-01
4704,5,240,2,2021-10-05
4705,1542,449,1,2022-05-09
4706,3488,1911,4,2021-07-13
4707,3795,382,2,2022-10-01
4708,1590,923,2,2023-07-19
4709,470,1870,3,2022-11-26
4710,3971,156,2,2023-08-14
4711,1995,1996,2,2022-06-13
4712,2081,1481,1,2021-11-08
4713,1347,851,4,2023-02-10
4714,4800,898,3,2021-06-12
4715,2032,1461,3,2021-06-25
4716,710,333,3,2022-02-21
4717,1585,1442,3,2023-08-23
4718,469,1109,3,2021-12-18
4719,1196,1666,1,2022-11-17
4720,3902,1533,1,2023-01-06
4721,465,1937,3,2021-07-22
4722,3007,387,4,2023-04-27
4723,1954,1663,3,2021-07-24
4724,2014,1742,1,2023-06-16
4725,4937,677,2,2023-09-09
4726,1735,549,1,2023-06-23
4727,1462,140,3,2021-09-29
4728,278,1117,2,2023-02-21
4729,4712,1048,2,2023-08-16
4730,488,434,3,2021-03-08
4731,832,1193,4,2022-08-12
4732,2392,50,2,2021-11-19
4733,1877,1246,2,2023-03-31
4734,1902,861,2,2022-01-20
4735,2911,316,3,2023-08-20
4736,3333,171,4,2022-10-03
4737,661,471,1,2022-01-25
4738,3074,1009,4,2022-07-03
4739,1451,1645,1,2023-08-06
4740,1461,158,4,2022-02-21
4741,612,1762,3,2021-06-19
4742,1229,120,1,2022-12-29
4743,4412,1393,3,2022-09-28
4744,3026,1789,4,2021-12-30
4745,4771,1483,1,2022-09-10
4746,2611,880,3,2022-02-18
4747,932,921,4,2021-07-18
4748,1576,193,2,2023-02-03
4749,1279,502,1,2022-03-03
4750,4839,394,4,2023-01-16
4751,3806,709,2,2022-04-25
4752,2958,1415,2,2022-11-14
4753,4319,1926,1,2022-01-12
4754,2956,820,4,2021-01-23
4755,2992,1524,4,2022-11-09
4756,4449,927,4,2022-03-09
4757,2913,799,4,2021-11-25
4758,3211,1786,4,2021-01-13
4759,4408,1400,2,2021-04-30
4760,1458,1164,1,2022-01-13
4761,3516,56,3,2022-06-14
4762,3818,238,1,2021-06-17
4763,4842,1700,1,2022-09-23
4764,1919,1720,1,2022-07-12
4765,4216,1099,3,2023-06-25
4766,3862,1248,3,2021-04-06
4767,599,435,1,2023-08-13
4768,418,1413,2,2022-03-28
4769,1781,806,1,2022-06-09
4770,3042,1875,1,2023-08-03
4771,4459,239,1,2022-04-24
4772,3779,1563,2,2022-03-26
4773,183,302,1,2021-08-07
4774,2884,1579,4,2022-12-26
4775,4508,647,4,2022-08-14
4776,3660,1394,1,2023-07-23
4777,3454,1728,2,2021-06-04
4778,1807,913,1,2023-04-28
4779,212,1162,1,2022-05-25
4780,4055,1220,2,2023-02-20
4781,3827,538,1,2022-04-23
4782,2292,228,1,2021-09-17
4783,1221,815,3,2021-09-21
4784,4465,1237,3,2021-11-13
4785,1391,1864,2,2022-01-29
4786,3286,889,4,2022-01-11
4787,4128,770,1,2021-02-03
4788,3461,137,2,2021-10-06
4789,1159,243,3,2021-09-15
4790,3716,79,4,2021-06-26
4791,3194,1571,2,2023-01-26
4792,89,1061,4,2021-08-18
4793,2695,266,2,2021-09-19
4794,220,669,1,2022-10-08
4795,2275,717,4,2021-12-17
4796,113,742,2,2022-08-05
4797,1667,1078,2,2022-10-05
4798,2815,519,3,2023-06-13
4799,4360,602,2,2022-08-27
4800,2273,1830,3,2022-12-29
4801,2767,1782,2,2022-08-17
4802,2407,659,4,2023-03-09
